,label_A,label_B,pair,pair_odr,cooccurrence_count_human,label_A_count_human,label_B_count_human,Jaccard_index_human,Tversky_index_human,distance,common_parent_count,w_distance_GT,similarity_GT,jcl_category_A,dbp_category_A,jcl_category_B,dbp_category_B,similarity_DBP,w_distance_DBP,cooccurrence_count_pred,label_A_count_pred,label_B_count_pred,Jaccard_index_pred,Tversky_index_pred
1083,nu,pont,"(nu, pont)","(nu, pont)",13.0,8166.0,2412.0,0.0012304779933743494,0.00538971807628524,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6186,http://fr.dbpedia.org/resource/Catégorie:Pont,3.5321e-06,0.9999964679,11.0,20391.0,6849.0,0.000403981049616218,0.0016060738793984522
1084,nu,robe,"(nu, robe)","(nu, robe)",19.0,8166.0,1375.0,0.0019953791220331863,0.013818181818181818,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2694,http://fr.dbpedia.org/resource/Catégorie:Vêtement_mixte,7.6288e-05,0.999923712,16.0,20391.0,4135.0,0.0006527947776417788,0.0038694074969770256
1085,nu,table,"(nu, table)","(nu, table)",20.0,8166.0,1708.0,0.0020296326364927946,0.0117096018735363,6,1,1.6875,0.15625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2844,http://fr.dbpedia.org/resource/Catégorie:Table,3.5321e-06,0.9999964679,36.0,20391.0,5888.0,0.0013717943832641086,0.006114130434782609
1086,nu,tour,"(nu, tour)","(nu, tour)",4.0,8166.0,1579.0,0.0004106354583718304,0.00253324889170361,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3094,http://fr.dbpedia.org/resource/Catégorie:Tour_(construction),3.5321e-06,0.9999964679,3.0,20391.0,3061.0,0.00012793722546803701,0.0009800718719372753
1087,nu,uniforme,"(nu, uniforme)","(nu, uniforme)",4.0,8166.0,1867.0,0.0003988433542726094,0.0021424745581146223,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2701,http://fr.dbpedia.org/resource/Catégorie:Uniforme,6.3574e-05,0.999936426,5.0,20391.0,4032.0,0.0002047669751822426,0.001240079365079365
1088,nu,voiture à attelage,"(nu, voiture à attelage)","(nu, voiture à attelage)",29.0,8166.0,2448.0,0.0027397260273972603,0.01184640522875817,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6237,http://fr.dbpedia.org/resource/Catégorie:Traction_animale,0.00020058,0.99979942,80.0,20391.0,7627.0,0.002863483427589663,0.010489052051920808
1089,nu,à mi-corps,"(nu, à mi-corps)","(nu, à mi-corps)",235.0,8166.0,4946.0,0.018249592296342317,0.04751314193287505,100,0,3.875,0.0,,,,,,,933.0,20391.0,12413.0,0.029274261868156005,0.07516313542254088
1090,nu,église,"(nu, église)","(nu, église)",12.0,8166.0,5767.0,0.0008620070397241577,0.0020808045777700713,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-8255,http://fr.dbpedia.org/resource/Catégorie:Église,0.51282,0.48717999999999995,14.0,20391.0,13027.0,0.00041911148365465214,0.0010746910263299302
1091,nu,épée,"(nu, épée)","(nu, épée)",85.0,8166.0,2537.0,0.008005274062912036,0.033504138746551046,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5549,http://fr.dbpedia.org/resource/Catégorie:Épée,9.9845e-07,0.99999900155,390.0,20391.0,9765.0,0.013102197137673856,0.039938556067588324
1092,nuage,ange,"(nuage, ange)","(ange, nuage)",215.0,1478.0,3780.0,0.04263335316279992,0.056878306878306875,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6877,http://fr.dbpedia.org/resource/Catégorie:Ange,0.00011513,0.99988487,1171.0,3765.0,15896.0,0.06333153055705787,0.07366633115249119
1093,nuage,arbre,"(nuage, arbre)","(arbre, nuage)",381.0,1478.0,12757.0,0.027501082719792118,0.029865955945755272,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1220,http://fr.dbpedia.org/resource/Catégorie:Arbre,0.00056114,0.99943886,768.0,3765.0,21161.0,0.031790711151585396,0.03629318085156656
1094,nuage,armure,"(nuage, armure)","(armure, nuage)",22.0,1478.0,1916.0,0.006524317912218268,0.011482254697286013,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5532,http://fr.dbpedia.org/resource/Catégorie:Armure,0.00091025,0.99908975,39.0,3765.0,6087.0,0.003974319779883827,0.006407097092163627
1095,nuage,bateau,"(nuage, bateau)","(bateau, nuage)",180.0,1478.0,5787.0,0.025405786873676783,0.03110419906687403,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6294,http://fr.dbpedia.org/resource/Catégorie:Bateau,0.0047411,0.9952589,436.0,3765.0,15059.0,0.02371111594518164,0.028952785709542465
1096,nuage,bateau à voiles,"(nuage, bateau à voiles)","(bateau à voiles, nuage)",111.0,1478.0,2067.0,0.03232382061735585,0.05370101596516691,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6319,http://fr.dbpedia.org/resource/Catégorie:Voilier,0.0046564,0.9953436,300.0,3765.0,5725.0,0.03264417845484222,0.05240174672489083
1097,nuage,casque,"(nuage, casque)","(casque, nuage)",39.0,1478.0,1717.0,0.012357414448669201,0.022714036109493303,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5535,http://fr.dbpedia.org/resource/Catégorie:Casque,0.00091078,0.99908922,80.0,3765.0,5960.0,0.00829445308449974,0.013422818791946308
1098,nuage,cavalier,"(nuage, cavalier)","(cavalier, nuage)",42.0,1478.0,2598.0,0.010411502231036193,0.016166281755196306,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6209,http://fr.dbpedia.org/resource/Catégorie:Équitation,0.001223,0.998777,82.0,3765.0,7375.0,0.0074154458310725264,0.01111864406779661
1099,nuage,chapeau,"(nuage, chapeau)","(chapeau, nuage)",22.0,1478.0,3375.0,0.004553922583316084,0.006518518518518518,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2657,http://fr.dbpedia.org/resource/Catégorie:Chapeau,3.3894e-06,0.9999966106,14.0,3765.0,9109.0,0.001088646967340591,0.0015369414864419804
1100,nuage,cheval,"(nuage, cheval)","(cheval, nuage)",72.0,1478.0,7385.0,0.008190194517119782,0.00974949221394719,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2037,http://fr.dbpedia.org/resource/Catégorie:Cheval,0.001223,0.998777,207.0,3765.0,23320.0,0.00770146588287819,0.008876500857632932
1101,nuage,chien,"(nuage, chien)","(chien, nuage)",56.0,1478.0,3942.0,0.010439970171513796,0.014205986808726534,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1950,http://fr.dbpedia.org/resource/Catégorie:Chien,0.001223,0.998777,96.0,3765.0,9333.0,0.007383479464697739,0.010286081645773062
1102,nuage,château,"(nuage, château)","(château, nuage)",26.0,1478.0,3191.0,0.0055998276976093045,0.00814791601378878,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2736,http://fr.dbpedia.org/resource/Catégorie:Château,0.00056099,0.99943901,34.0,3765.0,8349.0,0.002814569536423841,0.00407234399329261
1103,nuage,couronne,"(nuage, couronne)","(couronne, nuage)",100.0,1478.0,3746.0,0.0195160031225605,0.026695141484249868,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3473,http://fr.dbpedia.org/resource/Catégorie:Couronne,3.3894e-06,0.9999966106,217.0,3765.0,10141.0,0.015852144057272262,0.021398284192880385
1104,nuage,croix,"(nuage, croix)","(croix, nuage)",69.0,1478.0,2717.0,0.016723218613669412,0.025395656974604344,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-8619,http://fr.dbpedia.org/resource/Catégorie:Croix,2.9992e-05,0.999970008,193.0,3765.0,9513.0,0.014749713412304166,0.020288026910543468
1105,nuage,de face,"(nuage, de face)","(de face, nuage)",19.0,1478.0,3889.0,0.0035527299925205685,0.004885574697865775,100,0,3.8125,0.0,,,,,,,32.0,3765.0,13826.0,0.001822427245287317,0.0023144799652828007
1106,nuage,de profil,"(nuage, de profil)","(de profil, nuage)",23.0,1478.0,5661.0,0.003232152894884767,0.004062886415827592,100,0,3.8125,0.0,,,,,,,47.0,3765.0,18974.0,0.0020712145249427113,0.002477073890587119
1107,nuage,drapeau,"(nuage, drapeau)","(drapeau, nuage)",33.0,1478.0,1507.0,0.011178861788617886,0.021897810218978103,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3562,http://fr.dbpedia.org/resource/Catégorie:Drapeau,2.9964e-05,0.999970036,37.0,3765.0,2961.0,0.005531469576917327,0.012495778453225262
1108,nuage,draperie,"(nuage, draperie)","(draperie, nuage)",57.0,1478.0,3225.0,0.012268618166164442,0.017674418604651163,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3087,http://fr.dbpedia.org/resource/Catégorie:Textile,3.4236e-06,0.9999965764,179.0,3765.0,15977.0,0.009149925880488678,0.01120360518244977
1109,nuage,en buste,"(nuage, en buste)","(en buste, nuage)",14.0,1478.0,10914.0,0.0011310389400549362,0.0012827560930914422,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-175,http://fr.dbpedia.org/resource/Catégorie:Buste,0.00011461,0.99988539,2.0,3765.0,19996.0,8.417862704659286e-05,0.00010002000400080016
1110,nuage,feuille,"(nuage, feuille)","(feuille, nuage)",15.0,1478.0,2288.0,0.0039989336177019465,0.006555944055944056,8,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1040,http://fr.dbpedia.org/resource/Catégorie:Feuille,4.0742e-16,0.9999999999999996,36.0,3765.0,9237.0,0.002776492364645997,0.003897369275738876
1111,nuage,fleur,"(nuage, fleur)","(fleur, nuage)",112.0,1478.0,10443.0,0.00948429164196799,0.010724887484439337,7,1,1.8125,0.09375,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1051,http://fr.dbpedia.org/resource/Catégorie:Fleur,0.0012346,0.9987654,332.0,3765.0,18813.0,0.01492403128652342,0.017647371498431937
1112,nuage,lion,"(nuage, lion)","(lion, nuage)",16.0,1478.0,1534.0,0.0053404539385847796,0.010430247718383311,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2052,http://fr.dbpedia.org/resource/Catégorie:Panthera_leo,5.1026e-05,0.999948974,20.0,3765.0,5023.0,0.002281021897810219,0.003981684252438782
1113,nuage,livre,"(nuage, livre)","(livre, nuage)",45.0,1478.0,3387.0,0.00933609958506224,0.013286093888396812,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6519,http://fr.dbpedia.org/resource/Catégorie:Livre,3.2508e-05,0.999967492,153.0,3765.0,14955.0,0.008240426563257392,0.010230692076228686
1114,nuage,main,"(nuage, main)","(main, nuage)",10.0,1478.0,2350.0,0.0026191723415400735,0.00425531914893617,100,0,3.921875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2331,http://fr.dbpedia.org/resource/Catégorie:Main,0.00011159,0.99988841,15.0,3765.0,14262.0,0.0008327781479013991,0.001051745898190997
1115,nuage,maison,"(nuage, maison)","(maison, nuage)",110.0,1478.0,6845.0,0.013393400706197493,0.016070124178232285,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2744,http://fr.dbpedia.org/resource/Catégorie:Maison,0.00056103,0.99943897,188.0,3765.0,16495.0,0.009366281387006776,0.011397393149439224
1116,nuage,mer,"(nuage, mer)","(mer, nuage)",152.0,1478.0,2317.0,0.04172385396651112,0.06560207164436772,6,2,0.875,0.5625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-618,http://fr.dbpedia.org/resource/Catégorie:Mer,0.0087997,0.9912003,603.0,3765.0,5967.0,0.06605323693723299,0.10105580693815988
1117,nuage,montagne,"(nuage, montagne)","(montagne, nuage)",129.0,1478.0,2855.0,0.030685061845861086,0.04518388791593695,6,2,0.875,0.5625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-511,http://fr.dbpedia.org/resource/Catégorie:Montagne,3.7007e-15,0.9999999999999963,443.0,3765.0,7189.0,0.04214632289981924,0.061621922381416054
1118,nuage,mouton,"(nuage, mouton)","(mouton, nuage)",40.0,1478.0,1498.0,0.013623978201634877,0.0267022696929239,12,1,1.93359375,0.033203125,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2092,http://fr.dbpedia.org/resource/Catégorie:Bovidae,5.1073e-05,0.999948927,134.0,3765.0,2882.0,0.020574236143098418,0.046495489243580844
1119,nuage,nu,"(nuage, nu)","(nu, nuage)",85.0,1478.0,8166.0,0.008892143529657915,0.010409012980651482,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2224,http://fr.dbpedia.org/resource/Catégorie:Nu,0.00011464,0.99988536,184.0,3765.0,20391.0,0.0076756215584848995,0.009023588838212937
1120,nuage,nudité,"(nuage, nudité)","(nuage, nudité)",55.0,1478.0,2310.0,0.014733458344495045,0.023809523809523808,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,3.3633e-06,0.9999966367,248.0,3765.0,12123.0,0.015856777493606138,0.020456982595067227
1121,nuage,oiseau,"(nuage, oiseau)","(nuage, oiseau)",200.0,1478.0,6382.0,0.02610966057441253,0.031338138514572234,8,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1740,http://fr.dbpedia.org/resource/Catégorie:Oiseau,4.0008e-16,0.9999999999999996,723.0,3765.0,14696.0,0.040759950388995374,0.04919706042460534
1122,nuage,pont,"(nuage, pont)","(nuage, pont)",34.0,1478.0,2412.0,0.008817427385892116,0.014096185737976783,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6186,http://fr.dbpedia.org/resource/Catégorie:Pont,3.0908e-06,0.9999969092,40.0,3765.0,6849.0,0.0037828636277662192,0.005840268652358009
1123,nuage,robe,"(nuage, robe)","(nuage, robe)",18.0,1478.0,1375.0,0.006349206349206349,0.01309090909090909,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2694,http://fr.dbpedia.org/resource/Catégorie:Vêtement_mixte,3.3633e-06,0.9999966367,18.0,3765.0,4135.0,0.002283684344075108,0.004353083434099154
1124,nuage,table,"(nuage, table)","(nuage, table)",17.0,1478.0,1708.0,0.005364468286525718,0.009953161592505855,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2844,http://fr.dbpedia.org/resource/Catégorie:Table,3.0908e-06,0.9999969092,12.0,3765.0,5888.0,0.0012446841613940462,0.0020380434782608695
1125,nuage,tour,"(nuage, tour)","(nuage, tour)",24.0,1478.0,1579.0,0.00791295746785361,0.015199493350221659,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-3094,http://fr.dbpedia.org/resource/Catégorie:Tour_(construction),3.0908e-06,0.9999969092,29.0,3765.0,3061.0,0.0042665882006767695,0.009474028095393662
1126,nuage,uniforme,"(nuage, uniforme)","(nuage, uniforme)",17.0,1478.0,1867.0,0.005108173076923077,0.009105516871987145,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2701,http://fr.dbpedia.org/resource/Catégorie:Uniforme,3.3339e-06,0.9999966661,16.0,3765.0,4032.0,0.0020562909651715717,0.003968253968253968
1127,nuage,voiture à attelage,"(nuage, voiture à attelage)","(nuage, voiture à attelage)",65.0,1478.0,2448.0,0.016835016835016835,0.026552287581699346,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6237,http://fr.dbpedia.org/resource/Catégorie:Traction_animale,0.0012211,0.9987789,236.0,3765.0,7627.0,0.021154535675869487,0.030942703553166383
1128,nuage,à mi-corps,"(nuage, à mi-corps)","(nuage, à mi-corps)",9.0,1478.0,4946.0,0.0014029618082618861,0.001819652244237768,100,0,3.875,0.0,,,,,,,12.0,3765.0,12413.0,0.0007422986514907832,0.0009667284298719085
1129,nuage,église,"(nuage, église)","(nuage, église)",55.0,1478.0,5767.0,0.0076495132127955496,0.009537020981446159,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-8255,http://fr.dbpedia.org/resource/Catégorie:Église,0.00011467,0.99988533,84.0,3765.0,13027.0,0.005027531721331099,0.006448146157979581
1130,nuage,épée,"(nuage, épée)","(nuage, épée)",47.0,1478.0,2537.0,0.011844758064516129,0.018525817895151755,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-941,http://fr.dbpedia.org/resource/Catégorie:Nuage,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5549,http://fr.dbpedia.org/resource/Catégorie:Épée,7.9238e-07,0.99999920762,96.0,3765.0,9765.0,0.007146047342563644,0.009831029185867896
1131,nudité,ange,"(nudité, ange)","(ange, nudité)",91.0,2310.0,3780.0,0.015169194865810968,0.024074074074074074,100,0,3.6875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6877,http://fr.dbpedia.org/resource/Catégorie:Ange,3.3494e-06,0.9999966506,1002.0,12123.0,15896.0,0.03708775955879631,0.06303472571716155
1132,nudité,arbre,"(nudité, arbre)","(arbre, nudité)",198.0,2310.0,12757.0,0.013316295648665008,0.015520890491494866,100,0,3.8125,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1220,http://fr.dbpedia.org/resource/Catégorie:Arbre,3.3682e-06,0.9999966318,650.0,12123.0,21161.0,0.019917877060734203,0.03071688483531024
1133,nudité,armure,"(nudité, armure)","(armure, nudité)",40.0,2310.0,1916.0,0.009555661729574774,0.020876826722338204,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5532,http://fr.dbpedia.org/resource/Catégorie:Armure,7.6288e-05,0.999923712,217.0,12123.0,6087.0,0.012060245651086534,0.035649745358961725
1134,nudité,bateau,"(nudité, bateau)","(bateau, nudité)",35.0,2310.0,5787.0,0.004341354502604812,0.0060480387074477275,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6294,http://fr.dbpedia.org/resource/Catégorie:Bateau,3.3637e-06,0.9999966363,77.0,12123.0,15059.0,0.0028408042796532005,0.005113221329437546
1135,nudité,bateau à voiles,"(nudité, bateau à voiles)","(bateau à voiles, nudité)",9.0,2310.0,2067.0,0.0020604395604395605,0.0043541364296081275,100,0,3.90625,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6319,http://fr.dbpedia.org/resource/Catégorie:Voilier,3.3636e-06,0.9999966364,15.0,12123.0,5725.0,0.0008411372175180844,0.0026200873362445414
1136,nudité,casque,"(nudité, casque)","(casque, nudité)",93.0,2310.0,1717.0,0.02364006100660905,0.054164239953407106,100,0,3.875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-5535,http://fr.dbpedia.org/resource/Catégorie:Casque,7.6288e-05,0.999923712,922.0,12123.0,5960.0,0.053726472816269445,0.1546979865771812
1137,nudité,cavalier,"(nudité, cavalier)","(cavalier, nudité)",33.0,2310.0,2598.0,0.00676923076923077,0.012702078521939953,100,0,3.9296875,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-6209,http://fr.dbpedia.org/resource/Catégorie:Équitation,3.3675e-06,0.9999966325,84.0,12123.0,7375.0,0.004326774492634181,0.011389830508474577
1138,nudité,chapeau,"(nudité, chapeau)","(chapeau, nudité)",18.0,2310.0,3375.0,0.0031762837480148226,0.005333333333333333,8,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2657,http://fr.dbpedia.org/resource/Catégorie:Chapeau,7.4428e-05,0.999925572,28.0,12123.0,9109.0,0.0013205055649877383,0.003073882972883961
1139,nudité,cheval,"(nudité, cheval)","(cheval, nudité)",61.0,2310.0,7385.0,0.006331741747975918,0.008259986459038592,100,0,3.93359375,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2037,http://fr.dbpedia.org/resource/Catégorie:Cheval,3.3675e-06,0.9999966325,309.0,12123.0,23320.0,0.008794899527523197,0.013250428816466552
1140,nudité,chien,"(nudité, chien)","(chien, nudité)",63.0,2310.0,3942.0,0.010179350460494426,0.01598173515981735,100,0,3.93359375,0.0,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-1950,http://fr.dbpedia.org/resource/Catégorie:Chien,3.3675e-06,0.9999966325,385.0,12123.0,9333.0,0.018271558065587775,0.041251473266902386
1141,nudité,château,"(nudité, château)","(château, nudité)",6.0,2310.0,3191.0,0.001091901728844404,0.001880288310874334,8,1,1.875,0.0625,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2225,http://fr.dbpedia.org/resource/Catégorie:Nudité,http://data.culture.fr/thesaurus/resource/ark:/67717/T523-2736,http://fr.dbpedia.org/resource/Catégorie:Château,3.5987e-06,0.9999964013,5.0,12123.0,8349.0,0.00024429569550984514,0.000598874116660678
